PDF_URL,Local_File_Path,Hash
https://unhabitat.org/sites/default/files/2024/07/emboreet_village_manyara_2023.pdf,,ab5b1f3e03db8a6bd32bc7d43b2c537111af8a2762927025d71f3dbf045a3b83
https://unhabitat.org/sites/default/files/2024/07/francisco_morato_2023_0.pdf,,e92b595f7534da3d554480cc3f30c2a12cf9eddf9eb4dd479d627ceab0aac0bc
https://unhabitat.org/sites/default/files/2024/07/ilv_sf_rincon_2023.pdf,,732f01b6fc7aaea466b3eea00343eaf592356c6b51c6fb2f141988e59c4d28d5
https://unhabitat.org/sites/default/files/2024/07/matosinhos_2023.pdf,,a0650d6ab9f9c17be02140bcd6a32c0ce8df07923e6c081f61006f89e4274056
https://unhabitat.org/sites/default/files/2024/08/almaty_2023_en.pdf,,f4659add677793d4f62cf0dfad5d47247af65137f9c115a5f62e0711399c03b3
https://unhabitat.org/sites/default/files/2024/08/braga_2019_en.pdf,,f4a3284a8c8922dc5984b3f114918238a4799206bd4a9478b37cb43c2f379773
https://unhabitat.org/sites/default/files/2024/08/canelones_2022_es.pdf,,da8c8736a3f817e754431abd3996872c129405d9022d1f4f0ff7c151c3d9ee84
https://unhabitat.org/sites/default/files/2024/08/chiapas_2023_es.pdf,,34e371237b49615b6ca4b4af1a11bb66c8c693a6519f477ba258114dd53ef7da
https://unhabitat.org/sites/default/files/2024/08/dki_jakarta_2021_en.pdf,,9df51f0400c509bbfe0c6a97e0e2e281037eb986b95a63fb6eeff79cb42efdc6
https://unhabitat.org/sites/default/files/2024/08/freiburg_2024_en.pdf,,542b009ec98eae1159c289b1ed759199675f24e7f074808e7e0b531a6cc3c012
https://unhabitat.org/sites/default/files/2024/08/guangzhou_2021_en.pdf,,ed28447ca37bee7aa260aafb121974893404f36889c3df01b2bc7934c5a9d19f
https://unhabitat.org/sites/default/files/2024/08/istanbul_2022_en.pdf,,4af327a9cdafc0285f91b7da3a91e27cea45b62bbd5b0b8a5168258b5f7d4655
https://unhabitat.org/sites/default/files/2024/08/lviv_2023_en.pdf,,275d5604968a7ac64ca9712d1c8569a13d70ac7f981ce9d36874396f50626153
https://unhabitat.org/sites/default/files/2024/08/lviv_2023_ukr.pdf,,8ae70e8457e17aa334b6db7dbb1ae0ec1c7a718fa78e138e4bff1acb661f3a06
https://unhabitat.org/sites/default/files/2024/08/manabi_2024_es.pdf,,b6290e199da94f9ee121d73236476f6075d2e0d6461e949e80c35e6e40f262f3
https://unhabitat.org/sites/default/files/2024/08/montevideo_2024_es.pdf,,35159213ee6d7fa41fa8edf95fdfabe846d204cbc0572087ab15b3bf8d4acb84
https://unhabitat.org/sites/default/files/2024/08/municipalities_of_mozambique_2020_en.pdf,,f1e67b49fe235e21ca50cbea09ab3543bdd5c97d16c8e1c430f10e672f24c1b7
